unique	title	level1	level2	words
191727740	[平日]蓝调滑雪场温泉+滑雪4小时套票普通票	2	4	[ 平日 ] 蓝调 滑雪场 温泉 + 滑雪 4 小时 套票 普通 票
334052616	大围山滑雪场成人票（限时100分钟）	1	4	大围山 滑雪场 成人 票 （ 限时 100 分钟 ）
333740645	曦岭滑雪成人套票（旧雪具）	2	4	曦 岭 滑雪 成人 套票 （ 旧 雪具 ）
329731908	曦岭滑雪场成人套票（滑雪+雪服+雪柜）	2	4	曦 岭 滑雪场 成人 套票 （ 滑雪 雪 服 + 雪柜 ）
333083323	[节假日]山外山滑雪场2小时滑雪票	1	3	[ 节假日 ] 山外山 滑雪场 2 小时 滑雪 票
332373094	[周末]山外山滑雪场3小时滑雪成人票	1	2	[ 周末 ] 山外山 滑雪场 3 小时 滑雪 成人 票
330952187	[平日]山外山滑雪场全天滑雪成人票	1	1	[ 平日 ] 山外山 滑雪场 全天 滑雪 成人 票
330068233	[平日]山外山滑雪场3小时滑雪成人票	1	1	[ 平日 ] 山外山 滑雪场 3 小时 滑雪 成人 票
332133131	[节假日]西湖滑雪场成人票	1	3	[ 节假日 ] 西湖 滑雪场 成人 票
331837900	[平日]西湖滑雪场成人票	1	1	[ 平日 ] 西湖 滑雪场 成人 票
334380872	[周末]金龙山滑雪场2小时成人票	1	2	[ 周末 ] 金龙 山 滑雪场 2 小时 成人 票
334074532	[平日+周末]金龙山滑雪场成人票（不限时）	1	4	[ 平日 + 周末 ] 金龙 山 滑雪场 成人 票 （ 不限时 ）
327844200	[周末]金龙山滑雪场4小时成人票	1	2	[ 周末 ] 金龙 山 滑雪场 4 小时 成人 票
327562975	[周末]金龙山滑雪场8小时成人票	1	2	[ 周末 ] 金龙 山 滑雪场 8 小时 成人 票
337464818	[平日]阅海滑雪场4小时票	1	1	[ 平日 ] 阅 海 滑雪场 4 小时 票
337464817	[平日]阅海滑雪场3小时票	1	1	[ 平日 ] 阅 海 滑雪场 3 小时 票
330965911	[平日]哈尔滨帽儿山体院滑雪票	1	1	[ 平日 ] 哈尔滨 帽儿山 体院 滑雪 票
330055920	[周末]林海滑雪场全天票	1	2	[ 周末 ] 林海 滑雪场 全天 票
330055919	[周末]林海滑雪场3小时票	1	2	[ 周末 ] 林海 滑雪场 3 小时 票
335426807	[周末]初中级道滑雪2小时票	1	2	[ 周末 ] 初中级 道 滑雪 2 小时 票
332124389	东北亚滑雪场日场滑雪+戏雪成人票	1	4	东北亚 滑雪场 日场 滑雪 + 戏 雪 成人 票
216312340	东北亚滑雪场日场滑雪学生票	1	4	东北亚 滑雪场 日场 滑雪 学生票
337464128	[节假日]冰雪时代滑雪全天票	1	3	[ 节假日 ] 冰雪 时代 滑雪 全天 票
199122902	滑雪场大门票（不含滑雪票）	1	4	滑雪场 大 门票 （ 不含 滑雪 票 ）
329717430	西岭雪山夜滑季套票（门票+鸳鸯池索道往返+滑雪票）	2	4	西岭雪山 夜 滑 季 套票 （ 门票 鸳鸯 池 索道 往返 + 滑雪 票 ）
336801547	玉华宫滑雪成人票【平日】	1	1	玉华宫 滑雪 成人 票 【 平日 】
333738763	[周末]紫柏山国际滑雪场成人票	1	2	[ 周末 ] 紫柏山 国际 滑雪场 成人 票
337463615	【节假日】王屋山滑雪场2小时成人票	1	3	【 节假日 】 王屋山 滑雪场 2 小时 成人 票
337463614	【周末】王屋山滑雪场全天成人票	1	2	【 周末 】 王屋山 滑雪场 全天 成人 票
337463612	【平日】王屋山滑雪场全天成人票	1	1	【 平日 】 王屋山 滑雪场 全天 成人 票
337463567	[周末]塔山滑雪场滑雪2小时票	1	2	[ 周末 ] 塔山 滑雪场 滑雪 2 小时 票
336822089	【平日】照金滑雪场成人票（不限时）	1	1	【 平日 】 照 金 滑雪场 成人 票 （ 不限时 ）
332130759	【节假日】照金滑雪场嬉雪区成人票（不限时）	1	3	【 节假日 】 照 金 滑雪场 嬉 雪 区 成人 票 （ 不限时 ）
335710727	[节假日]静之湖滑雪场全天票	1	3	[ 节假日 ] 静之湖 滑雪场 全天 票
335710726	[平日]静之湖滑雪场全天票	1	1	[ 平日 ] 静之湖 滑雪场 全天 票
336752879	[周末]五指山全天滑雪票	1	2	[ 周末 ] 五指山 全天 滑雪 票
334345875	[节假日]八达岭滑雪场全天票+八达岭温泉	2	4	[ 节假日 ] 八达岭滑雪场 全天 票 + 八达岭 温泉
334345873	[周末]八达岭滑雪场全天票+八达岭温泉	2	4	[ 周末 ] 八达岭滑雪场 全天 票 + 八达岭 温泉
337445758	[周末]平山神鹿滑雪场滑雪普通板票	1	2	[ 周末 ] 平山 神鹿 滑雪场 滑雪 普通 板票
336483831	【平日】老界岭滑雪4小时成人票	1	1	【 平日 】 老 界 岭 滑雪 4 小时 成人 票
336483829	【平日】老界岭滑雪全天成人票	1	1	【 平日 】 老 界 岭 滑雪 全天 成人 票
334361656	北大壶滑雪套票（含雪具 3小时滑雪+2小时雪圈）	2	4	北大 壶 套票 （ 含 雪具   3 滑雪 + 2 小时 雪 圈 ）
330965559	[平日]松花湖滑雪场3小时滑雪成人票(含雪具）	2	4	[ 平日 ] 松花湖 滑雪场 3 小时 滑雪 成人 票 ( 含 雪具 ）
334339625	[周末]八达岭滑雪场全天票+八达岭温泉	2	4	[ 周末 ] 八达岭滑雪场 全天 票 + 八达岭 温泉
333023551	[周末]八达岭滑雪场4小时票	1	2	[ 周末 ] 八达岭滑雪场 4 小时 票
329365654	八达岭滑雪场夜场票	1	4	八达岭滑雪场 夜场 票
329365649	[周末]八达岭滑雪场全天票	1	2	[ 周末 ] 八达岭滑雪场 全天 票
337152512	蓟州国际滑雪场4小时成人票	1	4	蓟州 国际 滑雪场 4 小时 成人 票
336094089	【平日】石京龙滑雪下午场+夜场联票	1	1	【 平日 】 石京龙 滑雪 下午 场 + 夜场 联 票
336094086	【平日】石京龙滑雪日场全天滑雪票	1	1	【 平日 】 石京龙 日场 全天 滑雪 票
327848133	【周末】石京龙滑雪场4小时票	1	2	【 周末 】 石京龙滑雪场 4 小时 票
333031327	贾汪督公山滑雪乐园3小时成人票	1	4	贾汪 督 公 山 滑雪 乐园 3 小时 成人 票
331842102	徐州贾汪督公山滑雪乐园成人票(不限时)	1	4	徐州 贾汪 督 公 山 滑雪 乐园 成人 票 ( 不限时 )
336780006	东北亚滑雪场戏雪成人票	1	4	东北亚 滑雪场 戏 雪 成人 票
336094600	[周末]东北亚日场滑雪成人票	1	2	[ 周末 ] 东北亚 日场 滑雪 成人 票
335777065	[下午连夜场]东北亚滑雪学生票	1	4	[ 下午 连夜 场 ] 东北亚 滑雪 学生票
335415518	东北亚滑雪场日场滑雪+戏雪学生票	1	4	东北亚 滑雪场 日场 滑雪 + 戏 雪 学生票
332442322	东北亚滑雪场夜场滑雪成人票	1	4	东北亚 滑雪场 夜场 滑雪 成人 票
332139493	东北亚滑雪场日场滑雪+戏雪成人票	1	4	东北亚 滑雪场 日场 滑雪 + 戏 雪 成人 票
329427062	东北亚滑雪场戏雪学生票	1	4	东北亚 滑雪场 戏 雪 学生票
216322574	东北亚滑雪场日场滑雪学生票	1	4	东北亚 滑雪场 日场 滑雪 学生票
334358179	兴隆山滑雪场成人票	1	4	兴隆山 滑雪场 成人 票
336780965	玉华宫滑雪成人票【周末】	1	2	玉华宫 滑雪 成人 票 【 周末 】
335769389	[平日]玉华宫滑雪成人套票	1	1	[ 平日 ] 玉华宫 滑雪 成人 套票
335769388	[春节]玉华宫滑雪成人套票	1	3	[ 春节 ] 玉华宫 滑雪 成人 套票
173242791	司凯泰思3D滑雪体验馆套票	1	4	司凯泰 思 3D 滑雪 体验 馆 套票
330963275	[周末全天]金象山滑雪场成人票（含彩冰王国冰雕馆门票）	1	2	[ 周末 全天 ] 金象山滑雪场 成人 票 （ 含 彩 冰 王国 冰雕 馆 门票 ）
334352366	老爷山滑雪场2小时滑雪套票二	1	4	老爷山 滑雪场 2 小时 滑雪 套票 二
334065591	雪乡大门票+滑雪（三小时）	1	4	雪乡 大 门票 + 滑雪 （ 三小时 ）
203821266	雪乡滑雪票（2小时）	1	4	雪乡 滑雪 票 （ 2 小时 ）
335424897	[周末日场]虹溪谷滑雪场成人票	1	2	[ 周末 日场 ] 虹 溪谷 滑雪场 成人 票
335711121	【平日】长城岭滑雪场全天滑雪票（含雪具）	2	4	【 平日 】 长城 岭 滑雪场 全天 滑雪 票 （ 含 雪具 ）
335711118	【周末】长城岭滑雪场4小时滑雪票（含雪具）	2	4	【 周末 】 长城 岭 滑雪场 4 小时 滑雪 票 （ 含 雪具 ）
334335550	【周末】长城岭滑雪场4小时票（自带雪具）	1	2	【 周末 】 长城 岭 滑雪场 4 小时 票 （ 自带 雪具 ）
333426905	【平日】长城岭滑雪场4小时滑雪票（含雪具）	2	4	【 平日 】 长城 岭 滑雪场 4 小时 滑雪 票 （ 含 雪具 ）
337438498	[周末]亚布洛尼滑雪场全天滑雪票	1	2	[ 周末 ] 亚 布洛 尼 滑雪场 全天 滑雪 票
336121450	[平日]亚布洛尼滑雪场全天滑雪票	1	1	[ 平日 ] 亚 布洛 尼 滑雪场 全天 滑雪 票
336471510	【平日】玉泉霜雪滑雪场成人票（含餐+雪圈）	2	4	【 平日 】 玉泉 霜雪 滑雪场 成人 票 （ 含餐 + 雪 圈 ）
331549943	[周末]狂飚乐园滑雪场全天票	1	2	[ 周末 ] 狂飚 乐园 滑雪场 全天 票
336773029	[周末]云顶滑雪场2天滑雪票（含索道+雪具）	2	4	[ 周末 ] 云顶 滑雪场 2 天 滑雪 票 （ 含 索道 + 雪具 ）
334717280	[周末]云顶滑雪场下午4小时索道成人票（自带雪具）	2	4	[ 周末 ] 云顶 滑雪场 下午 4 小时 索道 成人 票 （ 自带 雪具 ）
334717271	[周末]云顶滑雪场下午4小时滑雪票（含索道+雪具）	2	4	[ 周末 ] 云顶 滑雪场 下午 4 小时 滑雪 票 （ 含 索道 + 雪具 ）
334342170	[平日]云顶滑雪场4小时索道成人票（自带雪具）	1	1	[ 平日 ] 云顶 滑雪场 4 小时 索道 成人 票 （ 自带 雪具 ）
332127428	[平日]云顶滑雪场1天索道成人票（自带雪具）	1	1	[ 平日 ] 云顶 滑雪场 1 天 索道 成人 票 （ 自带 雪具 ）
332127427	[平日]云顶滑雪场1天滑雪票（含索道+雪具）	2	4	[ 平日 ] 云顶 滑雪场 1 天 滑雪 票 （ 含 索道 + 雪具 ）
329722201	[周末]云顶滑雪场1天滑雪票（含索道+雪具）	2	4	[ 周末 ] 云顶 滑雪场 1 天 滑雪 票 （ 含 索道 + 雪具 ）
336472374	[周末]新立湖滑雪场欢乐谷成人票	1	2	[ 周末 ] 新 立 湖 滑雪场 欢乐谷 成人 票
336472373	[平日]新立湖滑雪场欢乐谷成人票	1	1	[ 平日 ] 新 立 湖 滑雪场 欢乐谷 成人 票
327838312	[节假日]乔波高级道+初级道日场滑雪票	1	3	[ 节假日 ] 乔波 高级 + 初级 道 日场 滑雪 票
327838310	北京乔波冰雪世界（粽享冰雪侏罗纪）日场单人滑雪票	1	4	北京 乔波 冰雪世界 （ 粽 享 冰雪 侏罗纪 ） 日场 单人 滑雪 票
336802012	[周末]五指山全天滑雪票	1	2	[ 周末 ] 五指山 全天 滑雪 票
336086942	蓝调庄园滑雪场戏雪套票亲子票（1大1小）	1	4	蓝调 庄园 滑雪场 戏 雪 套票 亲子 票 （ 大 1 小 ）
333402184	[周末]蓝调冰雪嘉年华全天滑雪成人票	1	2	[ 周末 ] 蓝调 冰雪 嘉年华 全天 滑雪 成人 票
337432973	新体委滑雪2小时票（含雪服/马拉爬犁/雪上飞碟等）	2	4	新 体委 滑雪 2 小时 票 （ 含 雪 服 马拉 爬犁 / 雪上 飞碟 等 ）
337099047	新体委滑雪2小时票	1	4	新 体委 滑雪 2 小时 票
336762265	[节假日]亚布力两山联网4小时滑雪	1	3	[ 节假日 ] 亚布力 两 山 联网 4 小时 滑雪
335191745	亚布力新体委滑雪2小时+森林观光小火车	2	4	亚布力 新 体委 滑雪 2 小时 + 森林 观光 小火车
333411172	[平日/周末]亚布力两山联网4小时滑雪（含雪具）	2	4	[ 平日 / 周末 ] 亚布力 两 山 联网 4 小时 滑雪 （ 含 雪具 ）
327524417	新体委滑雪2小时票（含雪服/教练/滑雪度假区内交通等）	2	4	新 体委 2 小时 票 （ 含 雪 服 教练 / 滑雪 度假区 内 交通 等 ）
326870910	亚布力新体委滑雪2小时+滑道	2	4	亚布力 新 体委 滑雪 2 小时 + 滑道
204119008	【促销票】新体委滑雪4小时票	1	4	【 促销 】 新 体委 滑雪 4 小时 票
196399616	【促销票】新体委滑雪2小时票	1	4	【 促销 】 新 体委 滑雪 2 小时 票
331247279	金峰滑雪日场成人票	1	4	金峰 滑雪 日场 成人 票
337432631	[节假日]温都水城半天滑雪票	1	3	[ 节假日 ] 温都水城 半天 滑雪 票
336762795	[平日]金山滑草滑雪场全天票【官方授权】	1	1	[ 平日 ] 金山 滑草 滑雪场 全天 票 【 官方 授权 】
334350140	[平日]金山滑草滑雪场全天票【非官方取票】	1	1	[ 平日 ] 金山 滑草 滑雪场 全天 【 非 官方 取 票 】
333437729	[周末]金山滑草滑雪场3小时票【非官方取票】	1	2	[ 周末 ] 金山 滑草 滑雪场 3 小时 【 非 官方 取 票 】
334707914	【周末】青田乐园室内滑雪场2小时成人票	1	2	【 周末 】 青田 乐园 室内 滑雪场 2 小时 成人 票
336477855	[周末]雪都4小时滑雪票	1	2	[ 周末 ] 雪 都 4 小时 滑雪 票
329719045	[节假日]雪都滑雪场夜场票	1	3	[ 节假日 ] 雪 都 滑雪场 夜场 票
329719043	[节假日]雪都4小时滑雪票	1	3	[ 节假日 ] 雪 都 4 小时 滑雪 票
329719041	[平日]雪都4小时滑雪票	1	1	[ 平日 ] 雪 都 4 小时 滑雪 票
329719039	[周末]雪都全天滑雪票	1	2	[ 周末 ] 雪 都 全天 滑雪 票
329719038	[平日]雪都全天滑雪票	1	1	[ 平日 ] 雪 都 全天 滑雪 票
333024019	怪坡滑雪场第二阶段成人票（下午连夜场）（2016.12.7-2017.2.19）	1	4	怪坡 滑雪场 第二阶段 成人 票 下午 连夜 场 （ 2016.12.7-2017.2.19 ）
333024018	怪坡滑雪场第二阶段成人票（周末日场） （2016.12.7-2017.2.19）	1	2	怪坡 滑雪场 第二阶段 成人 票 周末 日场   （ 2016.12.7-2017.2.19 ）
336120794	[平日]狼牙山全天滑雪成人票	1	1	[ 平日 ] 狼牙山 全天 滑雪 成人 票
336120792	[开业促销]狼牙山全天滑雪成人票（12.17-12.21）	1	4	[ 开业 促销 ] 狼牙山 全天 滑雪 成人 票 （ 12.17-12.21 ）
336489544	天龙池滑雪场2小时成人票	1	4	天龙 池 滑雪场 2 小时 成人 票
336475904	【节假日】猿人山滑雪场2小时成人票	1	3	【 节假日 】 猿人 山 滑雪场 2 小时 成人 票
334348457	千山温泉+滑雪场套票	2	4	千山 温泉 + 滑雪场 套票
331250275	千山滑雪+温泉票（非辽阳、盘锦、鞍山、锦州地区客人使用）	2	4	千山 滑雪 + 温泉 票 （ 非 辽阳 盘锦 鞍山 、 锦州 地区 客人 使用 ）
337431540	[平日/周末]何家沟滑雪场夜场成人票	1	4	[ 平日 / 周末 ] 何家 沟 滑雪场 夜场 成人 票
336767602	[节假日]何家沟滑雪场成人夜场票	1	3	[ 节假日 ] 何家 沟 滑雪场 成人 夜场 票
334348408	[周五至周日]营口天沐温泉+何家沟全天滑雪	2	4	[ 周五 至 周日 ] 营口 天沐 温泉 + 何家 沟 全天 滑雪
333745760	[节假日]何家沟滑雪场成人滑雪票	1	3	[ 节假日 ] 何家 沟 滑雪场 成人 滑雪 票
333745770	[平日]五棵松滑雪场成人票	1	1	[ 平日 ] 五棵松 滑雪场 成人 票
328770687	[周末]五棵松滑雪场成人票	1	2	[ 周末 ] 五棵松 滑雪场 成人 票
331513445	[周末]元宝山滑雪场全天票	1	2	[ 周末 ] 元宝山 滑雪场 全天 票
334478645	亚布力好汉岭滑雪场2小时门票+雪服+雪镜	2	4	亚布力 好汉 岭 滑雪场 2 小时 门票 服 + 雪 镜
334478642	好汉泊初级滑雪2小时+虎峰岭景区套票	1	4	好汉 泊 初级 滑雪 2 小时 + 虎 峰 岭 景区 套票
334349446	好汉泊初级滑雪2小时+景区娱乐套票	1	4	好汉 泊 初级 滑雪 2 小时 + 景区 娱乐 套票
333413178	好汉岭滑雪4小时票（含观光车/雪服等）	2	4	好汉 岭 滑雪 4 小时 票 （ 含 观光 车 / 雪 服 等 ）
329716522	【促销活动票】好汉岭滑雪2小时票	1	4	【 促销活动 】 好汉 岭 滑雪 2 小时 票
326553646	好汉岭滑雪场-雪上飞碟	3	4	好汉 岭 滑雪场 - 雪上 飞碟
171799053	好汉岭滑雪2小时票	1	4	好汉 岭 滑雪 2 小时 票
335756541	【开业活动票-周末夜场】鸣山绿洲滑雪场成人票（11.19~12.25）	1	2	【 开业 活动 - 周末 夜场 】 鸣山 绿洲 滑雪场 成人 票 （ 11.19 ~ 12.25 ）
330074082	苏峪口滑雪场+天沐温泉成人联票	2	4	苏峪口 滑雪场 + 天沐 温泉 成人 联 票
337105395	【周末】长城岭滑雪场全天滑雪票（含雪具）	2	4	【 周末 】 长城 岭 滑雪场 全天 滑雪 票 （ 含 雪具 ）
335713303	【平日】长城岭滑雪场全天滑雪票（含雪具）	2	4	【 平日 】 长城 岭 滑雪场 全天 滑雪 票 （ 含 雪具 ）
333419037	【平日】长城岭滑雪场4小时滑雪票（含雪具）	2	4	【 平日 】 长城 岭 滑雪场 4 小时 滑雪 票 （ 含 雪具 ）
335084274	[周末]世纪园滑雪全天成人票	1	2	[ 周末 ] 世纪 园 滑雪 全天 成人 票
331549799	[平日]世纪园滑雪全天成人票	1	1	[ 平日 ] 世纪 园 滑雪 全天 成人 票
327201409	英杰温泉+滑雪成人票	2	4	英杰 温泉 + 滑雪 成人 票
327201408	英杰温泉滑雪场成人票	1	4	英杰 温泉 滑雪场 成人 票
337428560	[周末/节假日]浮来青滑雪场3小时票	1	4	[ 周末 / 节假日 ] 浮 来 青 滑雪场 3 小时 票
337428557	[周末]浮来青滑雪场全天票	1	2	[ 周末 ] 浮 来 青 滑雪场 全天 票
335721978	浮来青滑雪场3小时票+智圣汤泉成人票	2	4	浮 来 青 滑雪场 3 小时 + 智圣 汤泉 成人 票
266138398	[周末/节假日]浮来青滑雪场2小时票	1	4	[ 周末 / 节假日 ] 浮 来 青 滑雪场 2 小时 票
331842693	[平日/周末通用]五龙滑雪场成人票+雪服+雪具	2	4	[ 平日 / 周末 通用 ] 五龙 滑雪场 成人 票 雪 服 + 雪具
331242544	[平日/周末通用]五龙滑雪场成人票	1	4	[ 平日 / 周末 通用 ] 五龙 滑雪场 成人 票
333025899	英杰滑雪场2.5小时成人票(含雪具)	2	4	英杰 滑雪场 2.5 小时 成人 票 ( 含 雪具 )
327199651	北大荒滑雪场滑雪亲子票	1	4	北大荒 滑雪场 滑雪 亲子 票
337428116	[周末/节假日]浮来青滑雪场3小时票	1	4	[ 周末 / 节假日 ] 浮 来 青 滑雪场 3 小时 票
337428110	[周末]浮来青滑雪场3小时票	1	2	[ 周末 ] 浮 来 青 滑雪场 3 小时 票
197698740	[平日]浮来青滑雪场全天票	1	1	[ 平日 ] 浮 来 青 滑雪场 全天 票
333409662	怪坡滑雪场第二阶段成人票（夜场） （2016.12.7-2017.2.19）	1	4	怪坡 滑雪场 第二阶段 成人 票 夜场   （ 2016.12.7-2017.2.19 ）
333030938	怪坡滑雪场第二阶段成人票（下午连夜场）（2016.12.7-2017.2.19）	1	4	怪坡 滑雪场 第二阶段 成人 票 下午 连夜 场 （ 2016.12.7-2017.2.19 ）
334380535	白天池滑雪成人门票	1	4	白天 池 滑雪 成人 门票
329715273	[周末]雪世界滑雪半天票	1	2	[ 周末 ] 雪世界 滑雪 半天 票
329715272	[平日]雪世界滑雪半天票	1	1	[ 平日 ] 雪世界 滑雪 半天 票
330954908	[周末]哈尔滨帽儿山体院滑雪票	1	2	[ 周末 ] 哈尔滨 帽儿山 体院 滑雪 票
330954906	[平日]哈尔滨帽儿山体院滑雪票	1	1	[ 平日 ] 哈尔滨 帽儿山 体院 滑雪 票
198481103	[周末]哈尔滨帽儿山体院滑雪票（含餐）	2	4	[ 周末 ] 哈尔滨 帽儿山 体院 滑雪 票 （ 含餐 ）
